Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BTC-USD,QQQ,BTC-USD,QQQ,BTC-USD,QQQ,BTC-USD,QQQ,BTC-USD,QQQ
Date,,,,,,,,,,
2021-11-09,66971.828125,385.4820861816406,68530.3359375,389.62632081666715,66382.0625,384.116932488785,67549.734375,389.22652049266685,42357991721,50490700.0
2021-11-10,64995.23046875,379.816650390625,68789.625,385.5210432848017,63208.11328125,377.8859140251686,66953.3359375,382.70297939749474,48730828378,54937400.0
2021-11-11,64949.9609375,380.8698425292969,65579.015625,382.9760927209649,64180.48828125,380.5285466159859,64978.890625,382.80057931119,35880633236,32243000.0
2021-11-12,64155.94140625,384.8775634765625,65460.81640625,385.4138643510318,62333.9140625,380.4212847088467,64863.98046875,382.02045642636443,36084893887,34730600.0
2021-11-13,64469.52734375,,64915.67578125,,63303.734375,,64158.12109375,,30474228777,
2021-11-14,65466.83984375,,65495.1796875,,63647.80859375,,64455.37109375,,25122092191,
2021-11-15,63557.87109375,384.78973388671875,66281.5703125,386.37917452019053,63548.14453125,382.34221790189974,65521.2890625,386.0573999832001,30558763548,33716900.0
2021-11-16,60161.24609375,387.5298767089844,63721.1953125,388.0271646875519,59016.3359375,383.86343800014924,63721.1953125,384.05844297433106,46844335592,27872900.0
2021-11-17,60368.01171875,387.7346496582031,60823.609375,389.77263468928186,58515.41015625,386.769296158777,60139.62109375,387.8516585965429,39178392930,28703300.0
2021-11-18,56942.13671875,391.7521057128906,60948.5,392.25915435272515,56550.79296875,387.5591268144831,60360.13671875,389.782385863176,41388338699,45721500.0
2021-11-19,58119.578125,393.93634033203125,58351.11328125,395.2137374372836,55705.1796875,392.5614258640171,56896.12890625,393.3902788103106,38702407772,45191700.0
2021-11-20,59697.1953125,,59859.87890625,,57469.7265625,,58115.08203125,,30624264863,
2021-11-21,58730.4765625,,60004.42578125,,58618.9296875,,59730.5078125,,26123447605,
2021-11-22,56289.2890625,389.363037109375,59266.359375,398.5388640993546,55679.83984375,389.2557888453352,58706.84765625,395.47702138700134,35036121783,61715400.0
2021-11-23,57569.07421875,387.5883483886719,57875.515625,390.2699120613304,55632.76171875,383.1418306430222,56304.5546875,388.20264525140595,37485803899,70098700.0
2021-11-24,56280.42578125,388.8365173339844,57803.06640625,389.119279003897,55964.22265625,382.77130629666675,57565.8515625,385.1018135771563,36635566789,46954400.0
2021-11-25,57274.6796875,,59367.96875,,57146.68359375,,57165.41796875,,34284016248,
2021-11-26,53569.765625,381.4646301269531,59183.48046875,387.64684966318305,53569.765625,380.0701944124698,58960.28515625,386.2524139486997,41810748221,51533300.0
2021-11-27,54815.078125,,55329.2578125,,53668.35546875,,53736.4296875,,30560857714,
2021-11-28,57248.45703125,,57393.84375,,53576.734375,,54813.0234375,,28116886357,
2021-11-29,57806.56640625,389.7433776855469,58872.87890625,390.75750473562016,56792.52734375,385.3066201984251,57291.90625,386.03795581222244,32370840356,54447100.0
2021-11-30,57005.42578125,384.0194396972656,59113.40234375,391.20602580979875,56057.28125,382.00094638044106,57830.11328125,388.8559972719401,36708594618,81332700.0
2021-12-01,57229.828125,377.4861755371094,59041.68359375,390.5137157292153,56553.08203125,377.01813980202394,56907.96484375,388.3684527496686,36858195307,77766500.0
2021-12-02,56477.81640625,380.20672607421875,57349.234375,381.991171707483,55895.1328125,374.7753336270892,57217.37109375,376.1989918200517,32379968686,84416600.0
2021-12-03,53598.24609375,373.5954895019531,57482.16796875,382.5762825020241,52496.5859375,369.47074592954806,56509.1640625,381.57191611663615,39789134215,105349100.0
2021-12-04,49200.703125,,53904.6796875,,42874.6171875,,53727.87890625,,61385677469,
2021-12-05,49368.84765625,,49768.1484375,,47857.49609375,,49201.51953125,,37198201161,
2021-12-06,50582.625,376.5891418457031,50929.51953125,377.95429586797604,47281.03515625,369.86082959641914,49413.48046875,374.0830910373829,37707308001,67588800.0
2021-12-07,50700.0859375,387.9296569824219,51934.78125,388.5439836705442,50175.80859375,383.2101079727269,50581.828125,383.2491208717837,33676814852,56005300.0
2021-12-08,50504.796875,389.6654052734375,51171.375,389.870200699206,48765.98828125,386.3597833204232,50667.6484375,388.26126808005074,28479699446,39204000.0
2021-12-09,47672.12109375,383.9316101074219,50797.1640625,390.24059828904103,47358.3515625,383.7365754223739,50450.08203125,388.4366316057496,29603577251,49973700.0
2021-12-10,47243.3046875,388.1051025390625,50015.25390625,388.3683725857059,47023.69921875,383.5707989845072,47642.14453125,386.7496799003698,30966005122,52545800.0
2021-12-11,49362.5078125,,49458.2109375,,46942.34765625,,47264.6328125,,25775869261,
2021-12-12,50098.3359375,,50724.8671875,,48725.8515625,,49354.85546875,,21939223599,
2021-12-13,46737.48046875,382.498291015625,50205.0,388.417211367541,45894.84765625,382.12774287246805,50114.7421875,388.09543678739675,32166727776,50166400.0
2021-12-14,46612.6328125,378.53924560546875,48431.3984375,380.3821954885313,46424.49609375,374.08296773188994,46709.82421875,377.6616192478889,34638619079,75199200.0
2021-12-15,48896.72265625,387.1690673828125,49473.95703125,387.5298846207535,46671.96484375,374.3268304918961,48379.75390625,378.28579162189084,36541828520,73858000.0
2021-12-16,47665.42578125,377.213134765625,49425.57421875,388.56347717029126,47529.87890625,375.62369402177825,48900.46484375,388.1344245857638,27268150947,82591400.0
2021-12-17,46202.14453125,375.3312072753906,48004.89453125,379.5046948275117,45618.21484375,372.26933442810804,47653.73046875,373.79051018722816,32902725329,80492500.0
2021-12-18,46848.77734375,,47313.828125,,45598.44140625,,46219.25390625,,26098292690,
2021-12-19,46707.015625,,48089.6640625,,46502.953125,,46853.8671875,,25154053861,
2021-12-20,46880.27734375,371.6903076171875,47401.71875,372.4811564437711,45579.80859375,368.54642877462436,46707.0625,370.59678972344864,30961902129,65336800.0
2021-12-21,48936.61328125,380.0089416503906,49300.91796875,380.3213838981914,46698.7734375,371.2119612194876,46886.078125,374.97092214010104,27055803928,48899500.0
2021-12-22,48628.51171875,384.63677978515625,49544.796875,384.8418069067729,48450.94140625,379.0520030832274,48937.09765625,379.71592029349654,24447979559,37042200.0
2021-12-23,50784.5390625,387.5367126464844,51332.33984375,389.01099556031136,48065.8359375,384.8224338204153,48626.34375,384.9883982867549,28223878108,29595500.0
2021-12-24,50822.1953125,,51814.02734375,,50514.49609375,,50806.05078125,,24367912228,
2021-12-25,50429.859375,,51176.59765625,,50236.70703125,,50854.91796875,,19030650914,
2021-12-26,50809.515625,,51196.37890625,,49623.10546875,,50428.69140625,,20964372926,
2021-12-27,50640.41796875,393.9415588378906,51956.328125,393.9415588378906,50499.46875,388.805898110839,50802.609375,388.8351877052617,24324345758,32820700.0
2021-12-28,47588.85546875,392.1156921386719,50679.859375,395.01548080625,47414.2109375,391.2369746204019,50679.859375,394.839743261821,33430376883,33113700.0
2021-12-29,46444.7109375,392.05712890625,48119.7421875,393.52166809498624,46201.49609375,389.6748094422156,47623.87109375,392.2524127165319,30049226299,32248500.0
2021-12-30,47178.125,390.88555908203125,47879.96484375,394.02943808343167,46060.3125,390.2997373818945,46490.60546875,391.84237238932957,26686491018,23850100.0
2021-12-31,46306.4453125,388.4447021484375,48472.52734375,391.5788083581592,45819.953125,387.9467491800782,47169.37109375,390.21191077417876,36974172400,34752900.0
2022-01-01,47686.8125,,47827.3125,,46288.484375,,46311.74609375,,24582667004,
2022-01-02,47345.21875,,47881.40625,,46856.9375,,47680.92578125,,27951569547,
2022-01-03,46458.1171875,392.18414306640625,47510.7265625,392.43800611405584,45835.96484375,387.4976285930949,47343.54296875,389.6163123802042,33071628362,40575900.0
2022-01-04,45897.57421875,387.0973205566406,47406.546875,392.7699678703028,45752.46484375,383.9925039490925,46458.8515625,392.7309051404848,42494677905,58027200.0
2022-01-05,43569.00390625,375.20526123046875,46929.046875,386.5310392199213,42798.22265625,374.95139818468414,45899.359375,385.40820177657076,36851084859,75739800.0
2022-01-06,43160.9296875,374.94158935546875,43748.71875,378.19288339215086,42645.5390625,371.14356614230724,43565.51171875,373.3794378886606,30208048289,70814300.0
2022-01-07,41557.90234375,370.8798522949219,43153.5703125,376.6403963574894,41077.4453125,369.10290090426054,43153.5703125,374.9512839375957,84196607520,72652300.0
2022-01-08,41733.94140625,,42228.94140625,,40672.27734375,,41561.46484375,,28066355845,
2022-01-09,41911.6015625,,42663.94921875,,41338.16015625,,41734.7265625,,21294384372,
2022-01-10,41821.26171875,371.1240234375,42199.484375,371.6415226160971,39796.5703125,360.5793519548623,41910.23046875,365.9591027433278,32104232331,91770500.0
2022-01-11,42735.85546875,376.6990966796875,43001.15625,376.8650611384799,41407.75390625,368.3023975216997,41819.5078125,370.39179173065827,26327648900,68295700.0
2022-01-12,43949.1015625,378.19287109375,44135.3671875,380.9755017222241,42528.98828125,375.9081933619025,42742.1796875,379.27661587331573,33499938689,54576400.0
2022-01-13,42591.5703125,368.73199462890625,44278.421875,380.26279988791094,42447.04296875,367.7946976935009,43946.7421875,379.57933620401457,47691135082,77994000.0
2022-01-14,43099.69921875,371.02642822265625,43346.6875,371.35838691746574,41982.6171875,365.9981523496402,42598.87109375,366.20320932277355,23577403399,80121200.0
2022-01-15,43177.3984375,,43724.671875,,42669.03515625,,43101.8984375,,18371348298,
2022-01-16,43113.87890625,,43436.80859375,,42691.0234375,,43172.0390625,,17902097845,
2022-01-17,42250.55078125,,43179.390625,,41680.3203125,,43118.12109375,,21690904261,
2022-01-18,42375.6328125,361.7900085449219,42534.40234375,367.32598013862753,41392.21484375,361.02844931047787,42250.07421875,365.1975235341722,22417209227,75450900.0
2022-01-19,41744.328125,357.8162536621094,42478.3046875,365.8321571138356,41242.9140625,357.5526175177329,42374.0390625,363.3521955482167,23091543258,81791500.0
2022-01-20,40680.41796875,353.1687927246094,43413.0234375,365.0315558053123,40672.82421875,352.63180686759137,41744.02734375,361.0480217812136,20382033940,88610700.0
2022-01-21,36457.31640625,343.3758850097656,41060.52734375,353.61788693039864,35791.42578125,343.09273240354526,40699.60546875,350.97196095071035,43011992031,143388900.0
2022-01-22,35030.25,,36688.8125,,34349.25,,36471.58984375,,39714385405,
2022-01-23,36276.8046875,,36433.3125,,34784.96875,,35047.359375,,26017975951,
2022-01-24,36654.328125,344.9478454589844,37247.51953125,345.6117926526336,33184.05859375,326.250564498375,36275.734375,337.73256328521364,41856658597,198685800.0
2022-01-25,36954.00390625,336.951416015625,37444.5703125,342.731477422062,35779.4296875,333.6025100491681,36654.8046875,338.4745642628563,26428189594,124398400.0
2022-01-26,36852.12109375,336.4242248535156,38825.41015625,348.4432088003738,36374.90625,332.7238137329569,36950.515625,344.5670601079374,31324598034,146559500.0
2022-01-27,37138.234375,333.0362548828125,37148.32421875,342.9658150118521,35629.28125,332.0110594578766,36841.87890625,341.14002738554444,25041426629,95255700.0
2022-01-28,37784.33203125,343.4832763671875,37952.87890625,343.6980766591544,36211.109375,329.9607204918787,37128.4453125,334.92061387530305,22238830523,108167900.0
2022-01-29,38138.1796875,,38576.26171875,,37406.47265625,,37780.71484375,,17194183075,
2022-01-30,37917.6015625,,38266.33984375,,37437.7109375,,38151.91796875,,14643548444,
2022-01-31,38483.125,354.46734619140625,38647.26171875,355.05316791944085,36733.57421875,343.20992102598206,37920.28125,344.85022782370515,20734730465,94326400.0
2022-02-01,38743.2734375,356.8789367675781,39115.1328125,357.53311078513343,38113.6640625,350.6497877839255,38481.765625,355.8147084193648,20288500328,74433000.0
2022-02-02,36952.984375,359.7786560058594,38834.6171875,361.3506100911768,36832.73046875,355.6779645148379,38743.71484375,361.018651479722,19155189416,78777100.0
2022-02-03,37154.6015625,345.1919250488281,37154.6015625,353.3738232733885,36375.5390625,344.12769665916977,36944.8046875,350.05420658889017,18591534769,95384800.0
2022-02-04,41500.875,349.5464782714844,41527.78515625,352.85632152171604,37093.62890625,343.64925847869347,37149.265625,345.7093627459622,29412210792,86318300.0
2022-02-05,41441.1640625,,41847.1640625,,41038.09765625,,41501.48046875,,19652846215,
2022-02-06,42412.43359375,,42500.78515625,,41244.90625,,41441.12109375,,16142097334,
2022-02-07,43840.28515625,346.734619140625,44401.86328125,352.51465178064194,41748.15625,345.4751068060949,42406.78125,350.14210490100123,28641855926,58198100.0
2022-02-08,44118.4453125,350.6302185058594,45293.8671875,351.7237363773352,42807.8359375,344.4596193212433,43854.65234375,345.5921999155939,33079398868,64720900.0
2022-02-09,44338.796875,358.06036376953125,44727.80078125,358.13845942656536,43232.96875,353.5593305580733,44096.703125,355.1605745905089,23245887300,55766400.0
2022-02-10,43565.11328125,349.95654296875,45661.171875,357.8259984819036,43402.80859375,348.1112389310948,44347.80078125,351.02077129241553,32142048537,112468500.0
2022-02-11,42407.9375,338.8553161621094,43810.83203125,351.5577624348427,42114.5390625,337.62509369192645,43571.12890625,349.95651859770766,26954925781,101569100.0
2022-02-12,42244.46875,,42992.55078125,,41852.57421875,,42412.30078125,,18152390304,
2022-02-13,42197.515625,,42693.0546875,,41950.94140625,,42236.56640625,,14741589015,
2022-02-14,42586.91796875,339.275146484375,42775.77734375,342.6826613340942,41681.95703125,335.760276190024,42157.3984375,338.2987870034716,20827783012,80254400.0
2022-02-15,44575.203125,347.7109375,44667.21875,347.94525426141087,42491.03515625,343.50283014826346,42586.46484375,344.5670585011769,22721659051,55128800.0
2022-02-16,43961.859375,347.623046875,44578.27734375,348.6482124378957,43456.69140625,342.4190340219514,44578.27734375,345.4555275797361,19792547657,58947100.0
2022-02-17,40538.01171875,337.2834167480469,44132.97265625,345.10403644234606,40249.37109375,336.8635594986274,43937.0703125,344.4010563780814,26246662813,61801400.0
2022-02-18,40030.9765625,333.4365234375,40929.15234375,338.6112165750789,39637.6171875,331.12255632133497,40552.1328125,338.22067875649054,23310007704,80001500.0
2022-02-19,40122.15625,,40418.87890625,,39713.05859375,,40026.0234375,,13736557863,
2022-02-20,38431.37890625,,40119.890625,,38112.8125,,40118.1015625,,18340576452,
2022-02-21,37075.28125,,39394.4375,,36950.4765625,,38423.2109375,,29280402798,
2022-02-22,38286.02734375,330.087646484375,38359.85546875,335.90677125983325,36488.93359375,326.4458441794072,37068.76953125,330.48795750321943,25493150450,85967100.0
2022-02-23,37296.5703125,321.6323547363281,39122.39453125,334.0906815065573,37201.81640625,321.3199125499826,38285.28125,333.25102665139633,21849073843,86215400.0
2022-02-24,38332.609375,332.4406433105469,38968.83984375,332.9776589240306,34459.21875,310.73619025827014,37278.56640625,311.30246566937035,46383802093,130614100.0
2022-02-25,39214.21875,337.59588623046875,39630.32421875,337.8009432228035,38111.34375,329.4140168886849,38333.74609375,333.2413302663944,26545599159,78842100.0
2022-02-26,39105.1484375,,40005.34765625,,38702.53515625,,39213.08203125,,17467554129,
2022-02-27,37709.78515625,,39778.94140625,,37268.9765625,,39098.69921875,,23450127612,
2022-02-28,43193.234375,338.6014709472656,43760.45703125,340.30035678010427,37518.21484375,333.2510398261759,37706.0,334.4129100432289,35690014104,77515500.0
2022-03-01,44354.63671875,333.4169921875,44793.6015625,339.8511976410716,42952.5859375,330.8882246878627,43194.50390625,337.5762931432007,32479047645,67407000.0
2022-03-02,43924.1171875,339.0115966796875,45077.578125,340.3492046241846,43432.8515625,332.1965956400073,44357.6171875,334.96945345259854,29183112630,70609000.0
2022-03-03,42451.7890625,334.1688537597656,44021.578125,341.7649304270641,41914.75,332.30400330621393,43925.1953125,341.6575153746562,24967782593,71089400.0
2022-03-04,39137.60546875,329.3260192871094,42479.61328125,333.2412300822734,38805.84765625,327.0023089044423,42458.140625,331.80598054808576,28516271427,76936300.0
2022-03-05,39400.5859375,,39566.3359375,,38777.03515625,,39148.44921875,,16975917450,
2022-03-06,38419.984375,,39640.17578125,,38211.6484375,,39404.19921875,,19745229902,
2022-03-07,38062.0390625,317.1801452636719,39430.2265625,330.47818720212365,37260.203125,316.9751181035748,38429.3046875,329.31631696802606,28546143503,89933800.0
2022-03-08,38737.26953125,315.7058410644531,39304.44140625,325.3327311511714,37957.38671875,312.3764516911483,38059.90234375,316.389274816818,25776583476,116153900.0
2022-03-09,41982.92578125,327.0706787109375,42465.671875,328.42783279833134,38706.09375,321.3101632795259,38742.81640625,323.9072832786369,32284121034,64723400.0
2022-03-10,39437.4609375,323.4386291503906,42004.7265625,324.6493352977356,38832.94140625,318.9864318243605,41974.0703125,322.9992852146093,31078064711,69362700.0
2022-03-11,38794.97265625,316.7310485839844,40081.6796875,326.72899115892415,38347.43359375,316.242868783517,39439.96875,326.41654893555375,26364890465,66228400.0
2022-03-12,38904.01171875,,39308.59765625,,38772.53515625,,38794.46484375,,14616450657,
2022-03-13,37849.6640625,,39209.3515625,,37728.14453125,,38884.7265625,,17300745310,
2022-03-14,39666.75390625,310.64837646484375,39742.5,318.8693083896427,37680.734375,309.9453962944169,37846.31640625,315.4911121965989,24322159070,79802600.0
2022-03-15,39338.78515625,320.3924255371094,39794.62890625,321.17353116489454,38310.2109375,311.6833138092693,39664.25,313.29430133463495,23934000868,76471000.0
2022-03-16,41143.9296875,332.27471923828125,41465.453125,332.39187762748946,39022.34765625,320.63649924011446,39335.5703125,324.31739414581864,39616916192,105243000.0
2022-03-17,40951.37890625,336.2973327636719,41287.53515625,336.3559119611646,40662.87109375,329.07227704361657,41140.84375,330.37082231621605,22009601093,67810000.0
2022-03-18,41801.15625,343.1806335449219,42195.74609375,343.47355930881037,40302.3984375,333.4756165314779,40944.83984375,334.63748686380086,34421564942,85446300.0
2022-03-19,42190.65234375,,42316.5546875,,41602.66796875,,41794.6484375,,19664853187,
2022-03-20,41247.82421875,,42241.1640625,,41004.7578125,,42191.40625,,20127946682,
2022-03-21,41077.99609375,342.22650146484375,41454.41015625,344.57268516616557,40668.04296875,337.8274517743128,41246.1328125,342.34383451628185,24615543271,73799100.0
2022-03-22,42358.80859375,348.9521789550781,43124.70703125,349.8222275832401,40948.28125,342.34384876467936,41074.10546875,342.725084240584,32004652376,63345900.0
2022-03-23,42892.95703125,343.93719482421875,42893.5078125,349.63642399792724,41877.5078125,343.87854322319953,42364.37890625,346.068312382107,25242943069,70615500.0
2022-03-24,43960.93359375,351.58184814453125,44131.85546875,351.6307443779848,42726.1640625,343.7026631430533,42886.65234375,345.86307713817666,31042992291,53555300.0
2022-03-25,44348.73046875,351.28857421875,44999.4921875,352.5789693293863,43706.28515625,346.97750180341905,43964.546875,351.5231806632417,30574413034,57584200.0
2022-03-26,44500.828125,,44735.99609375,,44166.2734375,,44349.859375,,16950455995,
2022-03-27,46820.4921875,,46827.546875,,44437.29296875,,44505.35546875,,28160889722,
2022-03-28,47128.00390625,356.7238464355469,48086.8359375,356.82160906620953,46690.203125,350.0372941931569,46821.8515625,351.2787930869702,36362175703,56833900.0
2022-03-29,47465.73046875,362.86297607421875,48022.2890625,363.4886032323763,47100.4375,357.8480542638005,47100.4375,360.62434003774064,31397059069,68073000.0
2022-03-30,47062.6640625,358.85491943359375,47655.1484375,362.65766782550475,46746.2109375,357.36902894220833,47456.8984375,360.9957926731544,29333883962,68757700.0
2022-03-31,45538.67578125,354.4070129394531,47512.02734375,359.35349768032256,45390.5390625,353.5662901279599,47062.1484375,359.0015581818241,33327427106,67011400.0
2022-04-01,46281.64453125,353.7325439453125,46616.2421875,355.45304118505686,44403.140625,350.5456667082531,45554.1640625,354.67099969726127,38162644287,54527800.0
2022-04-02,45868.94921875,,47028.28125,,45782.51171875,,46285.5,,29336594194,
2022-04-03,46453.56640625,,47313.4765625,,45634.10546875,,45859.12890625,,25414397610,
2022-04-04,46622.67578125,361.015380859375,46791.08984375,361.02516607320894,45235.81640625,354.3092874224794,46445.2734375,354.57321969927443,32499785455,45950200.0
2022-04-05,45555.9921875,352.9993591308594,47106.140625,360.2724581321248,45544.80859375,351.85559290769754,46624.5078125,359.5588236652829,29640604055,62738700.0
2022-04-06,43206.73828125,345.335205078125,45544.35546875,348.77622895375595,43193.953125,342.6957631841863,45544.35546875,347.67157386357394,39393395788,90077100.0
2022-04-07,43503.84765625,346.1563720703125,43860.69921875,348.35589713027684,42899.90625,340.86773267950883,43207.5,344.3380825075987,26101973106,63777400.0
2022-04-08,42287.6640625,341.3173828125,43903.01953125,345.1689977203735,42183.2890625,340.68197046975223,43505.13671875,344.4162821553296,27215995394,61956100.0
2022-04-09,42782.13671875,,42786.81640625,,42183.25390625,,42282.078125,,16050772496,
2022-04-10,42207.671875,,43376.37890625,,42021.20703125,,42781.08984375,,17654475582,
2022-04-11,39521.90234375,333.2427062988281,42424.58984375,337.99366585039377,39373.05859375,332.9005520081636,42201.0390625,337.0747508219651,33949912166,66107400.0
2022-04-12,40127.18359375,331.83502197265625,40617.5859375,339.89016188177084,39388.328125,330.4566493717673,39533.71484375,338.00346534636367,30991500854,72790200.0
2022-04-13,41166.73046875,338.58026123046875,41430.0546875,339.6360202295138,39712.74609375,331.45379102976,40123.5703125,332.17718090256915,27691105228,61367800.0
2022-04-14,39935.515625,330.83782958984375,41451.48046875,339.1862560083834,39695.74609375,330.6227637625243,41160.21875,338.66814694706324,24342001973,73519400.0
2022-04-15,40553.46484375,,40617.72265625,,39866.83203125,,39939.40234375,,21756855753,
2022-04-16,40424.484375,,40633.6796875,,40078.42578125,,40552.31640625,,16833150693,
2022-04-17,39716.953125,,40570.7265625,,39620.89453125,,40417.77734375,,19087633042,
2022-04-18,40826.21484375,331.092041015625,40986.3203125,333.3893285399202,38696.19140625,328.25710378335174,39721.203125,329.78210532438055,33705182072,58560600.0
2022-04-19,41502.75,338.49212646484375,41672.9609375,339.0688870187242,40618.6328125,329.4203121293634,40828.17578125,330.44674484114176,25303206547,56515700.0
2022-04-20,41374.37890625,333.55548095703125,42126.30078125,339.7630346423901,40961.09765625,332.33352274467575,41501.74609375,339.30357716122586,27819532341,65500000.0
2022-04-21,40527.36328125,326.65386962890625,42893.58203125,340.0660844184249,40063.828125,325.72519926947297,41371.515625,337.44621312076964,35372786395,75801000.0
2022-04-22,39740.3203125,318.1001892089844,40777.7578125,328.0322701797944,39315.41796875,317.67005748652264,40525.86328125,326.8103118393842,28011716745,82562100.0
2022-04-23,39486.73046875,,39935.859375,,39352.203125,,39738.72265625,,16138021249,
2022-04-24,39469.29296875,,39845.92578125,,39233.5390625,,39478.375,,17964398167,
2022-04-25,40458.30859375,322.1864013671875,40491.75390625,322.49922985314464,38338.37890625,315.196805829958,39472.60546875,316.46766036679657,35445730570,101755900.0
2022-04-26,38117.4609375,310.02545166015625,40713.890625,320.30944041836756,37884.984375,309.75170440269335,40448.421875,320.1237003982102,34569088416,105819600.0
2022-04-27,39241.12109375,309.6539611816406,39397.91796875,315.6366631390361,37997.3125,307.93343466679613,38120.30078125,310.12317398899035,30981015184,111204200.0
2022-04-28,39773.828125,320.6516418457031,40269.46484375,322.4894718947998,38941.421875,310.3969475468532,39241.4296875,314.62982778752155,33903704907,99450000.0
2022-04-29,38609.82421875,306.2227783203125,39887.26953125,319.88917195217806,38235.53515625,305.5873659120996,39768.6171875,316.43836258693113,30882994649,91977900.0
2022-04-30,37714.875,,38771.2109375,,37697.94140625,,38605.859375,,23895713731,
2022-05-01,38469.09375,,38627.859375,,37585.7890625,,37713.265625,,27002760110,
2022-05-02,38529.328125,311.33544921875,39074.97265625,311.5700556770827,38156.5625,302.7035186659915,38472.1875,305.8121735707704,32922642426,115511800.0
2022-05-03,37750.453125,311.6678161621094,38629.99609375,313.96510382732646,37585.62109375,308.8915303701119,38528.109375,311.3549876645123,27326943244,78185500.0
2022-05-04,39698.37109375,322.2059631347656,39902.94921875,322.880486487562,37732.05859375,306.84839992515623,37748.01171875,312.1467942862061,36754404490,116083400.0
2022-05-05,36575.140625,305.97833251953125,39789.28125,317.9535228497685,35856.515625,302.67415278166914,39695.74609375,317.8753306516669,43106256317,154607400.0
2022-05-06,36040.921875,302.3124084472656,36624.359375,308.02139262909566,35482.1328125,298.2652692415224,36573.18359375,303.9742832563113,37795577489,139572800.0
2022-05-07,35501.953125,,36129.92578125,,34940.82421875,,36042.50390625,,24375896406,
2022-05-08,34059.265625,,35502.94140625,,33878.96484375,,35502.94140625,,36763041910,
2022-05-09,30296.953125,290.48388671875,34222.07421875,302.410210247968,30296.953125,289.0859737489621,34060.015625,296.67189952380653,63355494961,113387300.0
2022-05-10,31022.90625,294.0129699707031,32596.30859375,298.9008034662503,29944.802734375,289.9169631147971,30273.654296875,297.6788450923635,59811038817,124124600.0
2022-05-11,28936.35546875,285.2929992675781,32013.40234375,297.2681887031671,28170.4140625,284.4229806094794,31016.18359375,291.7449440321204,70388855818,140326100.0
2022-05-12,29047.751953125,284.6185302734375,30032.439453125,289.1153429262894,26350.490234375,278.5478496002194,28936.734375,281.00155149079256,66989173272,120910900.0
2022-05-13,29283.103515625,295.16644287109375,30924.802734375,296.2026610147393,28782.330078125,287.4827543692537,29030.91015625,289.0859778114,42841124537,83684900.0
2022-05-14,30101.265625,,30192.802734375,,28702.91015625,,29285.642578125,,28579868620,
2022-05-15,31305.11328125,,31308.19140625,,29527.740234375,,30098.5859375,,25835372065,
2022-05-16,29862.91796875,291.74493408203125,31305.341796875,295.4792450855164,29251.884765625,290.4643244175993,31304.375,293.4165643603501,32613897286,59190400.0
2022-05-17,30425.857421875,299.3015441894531,30694.490234375,299.68277960590956,29570.302734375,293.80759547763165,29862.408203125,297.6201286399656,29101473475,62715300.0
2022-05-18,28720.271484375,284.6087646484375,30618.716796875,295.4695156516573,28720.271484375,283.3476953351056,30424.478515625,294.7754516935142,31285268319,79477100.0
2022-05-19,30314.333984375,283.0837707519531,30430.751953125,287.7858943390944,28708.955078125,281.1286372214713,28720.359375,282.8002978697718,33773447707,79920700.0
2022-05-20,29200.740234375,282.2039794921875,30664.9765625,287.209116785071,28793.60546875,273.9239874198909,30311.119140625,286.5541637289713,30749382605,91764200.0
2022-05-21,29432.2265625,,29588.869140625,,29027.39453125,,29199.859375,,17274840442,
2022-05-22,30323.72265625,,30425.861328125,,29275.18359375,,29432.47265625,,21631532270,
2022-05-23,29098.91015625,286.8963317871094,30590.5859375,287.2775673480006,28975.560546875,280.84519055870237,30309.396484375,283.24999667247357,31483454557,63648400.0
2022-05-24,29655.5859375,280.79620361328125,29774.35546875,282.3798566359928,28786.58984375,275.91815612157734,29101.125,281.66625215435505,26616506245,73491100.0
2022-05-25,29562.361328125,284.7260437011719,30157.78515625,286.8082652318084,29384.94921875,279.0952508107705,29653.134765625,279.30053143361863,27525063551,67144500.0
2022-05-26,29267.224609375,292.6150817871094,29834.16015625,294.16943938316786,28261.90625,283.64102496644307,29564.77734375,283.92452771557635,36774325352,59462200.0
2022-05-27,28627.57421875,302.1658935546875,29346.943359375,302.312522603099,28326.61328125,295.63575471302005,29251.140625,295.75305795174927,36582005748,66985600.0
2022-05-28,28814.900390625,,28814.900390625,,28554.56640625,,28622.625,,35519577634,
2022-05-29,29445.95703125,,29498.009765625,,28841.107421875,,29019.8671875,,18093886409,
2022-05-30,31726.390625,,31949.630859375,,29303.572265625,,29443.365234375,,39277993274,
2022-05-31,31792.310546875,301.3642578125,32249.86328125,304.345824281959,31286.154296875,297.5028574562138,31723.865234375,302.1365438503508,33538210634,60968300.0
2022-06-01,29799.080078125,299.13543701171875,31957.28515625,305.63625018279754,29501.587890625,296.91637114369087,31792.5546875,303.50516174569896,41135817341,65341700.0
2022-06-02,30467.48828125,307.32745361328125,30604.734375,307.5034084763697,29652.705078125,296.59375947032225,29794.890625,298.0112432554669,29083562061,59291300.0
2022-06-03,29704.390625,299.3309326171875,30633.03515625,303.50513164649175,29375.689453125,298.07964844644505,30467.806640625,302.09743322528556,26175547452,60914700.0
2022-06-04,29832.9140625,,29930.564453125,,29500.005859375,,29706.138671875,,16588370958,
2022-06-05,29906.662109375,,30117.744140625,,29574.44921875,,29835.1171875,,17264085441,
